"PLAN_CARRIER_CODE","PLAN_FLIGHT_NUMBER","PLAN_FLIGHT_NUMBER_CHAR4","PLAN_FLIGHT_SEQ_NUMBER","PLAN_DEPARTURE_DATETIME_LOCAL","PLAN_DEPARTURE_DATE_LOCAL","PLAN_DEPARTURE_TIME_LOCAL","PLAN_DEPARTURE_DATETIME_UTC","PLAN_DEPARTURE_DATE_UTC","PLAN_DEPARTURE_TIME_UTC","PLAN_ARRIVAL_DATETIME_LOCAL","PLAN_ARRIVAL_DATE_LOCAL","PLAN_ARRIVAL_TIME_LOCAL","PLAN_ARRIVAL_DATETIME_UTC","PLAN_ARRIVAL_DATE_UTC","PLAN_ARRIVAL_TIME_UTC","PLAN_DEPARTURE_STATION","PLAN_ARRIVAL_STATION","PLAN_START_OF_OPERATION","PLAN_END_OF_OPERATION","PLAN_DAYS_OF_OPERATION","PLAN_AC_OWNER","PLAN_SERVICE_TYPE","PLAN_AC_TYPE"
"AY",1433,"1433","01",26.11.2017 11:30:00,26.11.2017 00:00:00,01.01.1900 11:30:00,26.11.2017 09:30:00,26.11.2017 00:00:00,01.01.1900 09:30:00,26.11.2017 12:25:00,26.11.2017 00:00:00,01.01.1900 12:25:00,26.11.2017 11:25:00,26.11.2017 00:00:00,01.01.1900 11:25:00,"HEL","TXL",26.11.2017 00:00:00,26.11.2017 00:00:00,"      7","AY","J","320"
"AY",1703,"1703","01",26.11.2017 11:35:00,26.11.2017 00:00:00,01.01.1900 11:35:00,26.11.2017 09:35:00,26.11.2017 00:00:00,01.01.1900 09:35:00,26.11.2017 15:45:00,26.11.2017 00:00:00,01.01.1900 15:45:00,26.11.2017 15:45:00,26.11.2017 00:00:00,01.01.1900 15:45:00,"HEL","FUE",29.10.2017 00:00:00,18.03.2018 00:00:00,"      7","AY","J","32B"
"AY",1382,"1382","01",26.11.2017 09:35:00,26.11.2017 00:00:00,01.01.1900 09:35:00,26.11.2017 09:35:00,26.11.2017 00:00:00,01.01.1900 09:35:00,26.11.2017 14:40:00,26.11.2017 00:00:00,01.01.1900 14:40:00,26.11.2017 12:40:00,26.11.2017 00:00:00,01.01.1900 12:40:00,"DUB","HEL",29.10.2017 00:00:00,21.03.2018 00:00:00,"  3   7","AY","J","319"
"AY",485,"0485","01",26.11.2017 11:50:00,26.11.2017 00:00:00,01.01.1900 11:50:00,26.11.2017 09:50:00,26.11.2017 00:00:00,01.01.1900 09:50:00,26.11.2017 13:05:00,26.11.2017 00:00:00,01.01.1900 13:05:00,26.11.2017 11:05:00,26.11.2017 00:00:00,01.01.1900 11:05:00,"HEL","KAO",26.11.2017 00:00:00,27.11.2017 00:00:00,"1     7","AY","J","320"
"AY",1572,"1572","01",26.11.2017 10:50:00,26.11.2017 00:00:00,01.01.1900 10:50:00,26.11.2017 09:50:00,26.11.2017 00:00:00,01.01.1900 09:50:00,26.11.2017 14:50:00,26.11.2017 00:00:00,01.01.1900 14:50:00,26.11.2017 12:50:00,26.11.2017 00:00:00,01.01.1900 12:50:00,"CDG","HEL",29.10.2017 00:00:00,24.12.2017 00:00:00,"1234567","AY","J","32B"
"AY",1770,"1770","01",26.11.2017 10:55:00,26.11.2017 00:00:00,01.01.1900 10:55:00,26.11.2017 09:55:00,26.11.2017 00:00:00,01.01.1900 09:55:00,26.11.2017 15:20:00,26.11.2017 00:00:00,01.01.1900 15:20:00,26.11.2017 13:20:00,26.11.2017 00:00:00,01.01.1900 13:20:00,"FCO","HEL",23.11.2017 00:00:00,28.11.2017 00:00:00," 2 4  7","AY","J","32B"
"AY",1512,"1512","01",26.11.2017 10:55:00,26.11.2017 00:00:00,01.01.1900 10:55:00,26.11.2017 09:55:00,26.11.2017 00:00:00,01.01.1900 09:55:00,26.11.2017 14:45:00,26.11.2017 00:00:00,01.01.1900 14:45:00,26.11.2017 12:45:00,26.11.2017 00:00:00,01.01.1900 12:45:00,"ZRH","HEL",26.11.2017 00:00:00,03.12.2017 00:00:00,"      7","AY","J","319"
"AY",953,"0953","01",26.11.2017 12:00:00,26.11.2017 00:00:00,01.01.1900 12:00:00,26.11.2017 10:00:00,26.11.2017 00:00:00,01.01.1900 10:00:00,26.11.2017 12:40:00,26.11.2017 00:00:00,01.01.1900 12:40:00,26.11.2017 11:40:00,26.11.2017 00:00:00,01.01.1900 11:40:00,"HEL","CPH",26.11.2017 00:00:00,03.12.2017 00:00:00,"1     7","AY","J","319"
"AY",1575,"1575","01",26.11.2017 12:15:00,26.11.2017 00:00:00,01.01.1900 12:15:00,26.11.2017 10:15:00,26.11.2017 00:00:00,01.01.1900 10:15:00,26.11.2017 14:20:00,26.11.2017 00:00:00,01.01.1900 14:20:00,26.11.2017 13:20:00,26.11.2017 00:00:00,01.01.1900 13:20:00,"HEL","CDG",29.10.2017 00:00:00,24.12.2017 00:00:00,"1234567","AY","J","319"
"AY",637,"0637","02",26.11.2017 12:15:00,26.11.2017 00:00:00,01.01.1900 12:15:00,26.11.2017 10:15:00,26.11.2017 00:00:00,01.01.1900 10:15:00,26.11.2017 12:45:00,26.11.2017 00:00:00,01.01.1900 12:45:00,26.11.2017 10:45:00,26.11.2017 00:00:00,01.01.1900 10:45:00,"IVL","KTT",26.11.2017 00:00:00,26.11.2017 00:00:00,"      7","AY","J","321"
"AY",1472,"1472","01",26.11.2017 11:15:00,26.11.2017 00:00:00,01.01.1900 11:15:00,26.11.2017 10:15:00,26.11.2017 00:00:00,01.01.1900 10:15:00,26.11.2017 14:40:00,26.11.2017 00:00:00,01.01.1900 14:40:00,26.11.2017 12:40:00,26.11.2017 00:00:00,01.01.1900 12:40:00,"VIE","HEL",23.11.2017 00:00:00,26.11.2017 00:00:00,"   4  7","AY","J","32B"
"AY",637,"0637","02",26.11.2017 12:15:00,26.11.2017 00:00:00,01.01.1900 12:15:00,26.11.2017 10:15:00,26.11.2017 00:00:00,01.01.1900 10:15:00,26.11.2017 12:45:00,26.11.2017 00:00:00,01.01.1900 12:45:00,26.11.2017 10:45:00,26.11.2017 00:00:00,01.01.1900 10:45:00,"KTT","IVL",29.10.2017 00:00:00,24.12.2017 00:00:00,"12345 7","AY","J","321"
"AY",533,"0533","01",26.11.2017 12:20:00,26.11.2017 00:00:00,01.01.1900 12:20:00,26.11.2017 10:20:00,26.11.2017 00:00:00,01.01.1900 10:20:00,26.11.2017 13:40:00,26.11.2017 00:00:00,01.01.1900 13:40:00,26.11.2017 11:40:00,26.11.2017 00:00:00,01.01.1900 11:40:00,"HEL","RVN",29.10.2017 00:00:00,24.03.2018 00:00:00,"     67","AY","J","321"
"AY",1332,"1332","01",26.11.2017 10:20:00,26.11.2017 00:00:00,01.01.1900 10:20:00,26.11.2017 10:20:00,26.11.2017 00:00:00,01.01.1900 10:20:00,26.11.2017 15:15:00,26.11.2017 00:00:00,01.01.1900 15:15:00,26.11.2017 13:15:00,26.11.2017 00:00:00,01.01.1900 13:15:00,"LHR","HEL",29.10.2017 00:00:00,24.12.2017 00:00:00,"1234567","AY","J","359"
"AY",1222,"1222","01",26.11.2017 11:25:00,26.11.2017 00:00:00,01.01.1900 11:25:00,26.11.2017 10:25:00,26.11.2017 00:00:00,01.01.1900 10:25:00,26.11.2017 14:35:00,26.11.2017 00:00:00,01.01.1900 14:35:00,26.11.2017 12:35:00,26.11.2017 00:00:00,01.01.1900 12:35:00,"PRG","HEL",29.10.2017 00:00:00,24.12.2017 00:00:00,"1234567","AY","J","320"
"AY",1752,"1752","01",26.11.2017 11:25:00,26.11.2017 00:00:00,01.01.1900 11:25:00,26.11.2017 10:25:00,26.11.2017 00:00:00,01.01.1900 10:25:00,26.11.2017 15:30:00,26.11.2017 00:00:00,01.01.1900 15:30:00,26.11.2017 13:30:00,26.11.2017 00:00:00,01.01.1900 13:30:00,"MXP","HEL",29.10.2017 00:00:00,24.12.2017 00:00:00,"1234567","AY","J","320"
"AY",1252,"1252","01",26.11.2017 11:35:00,26.11.2017 00:00:00,01.01.1900 11:35:00,26.11.2017 10:35:00,26.11.2017 00:00:00,01.01.1900 10:35:00,26.11.2017 14:55:00,26.11.2017 00:00:00,01.01.1900 14:55:00,26.11.2017 12:55:00,26.11.2017 00:00:00,01.01.1900 12:55:00,"BUD","HEL",26.11.2017 00:00:00,02.12.2017 00:00:00,"     67","AY","J","32B"
"AY",1412,"1412","01",26.11.2017 11:35:00,26.11.2017 00:00:00,01.01.1900 11:35:00,26.11.2017 10:35:00,26.11.2017 00:00:00,01.01.1900 10:35:00,26.11.2017 15:10:00,26.11.2017 00:00:00,01.01.1900 15:10:00,26.11.2017 13:10:00,26.11.2017 00:00:00,01.01.1900 13:10:00,"FRA","HEL",26.11.2017 00:00:00,28.11.2017 00:00:00," 2    7","AY","J","320"
"AY",437,"0437","01",26.11.2017 12:40:00,26.11.2017 00:00:00,01.01.1900 12:40:00,26.11.2017 10:40:00,26.11.2017 00:00:00,01.01.1900 10:40:00,26.11.2017 13:45:00,26.11.2017 00:00:00,01.01.1900 13:45:00,26.11.2017 11:45:00,26.11.2017 00:00:00,01.01.1900 11:45:00,"HEL","OUL",19.11.2017 00:00:00,26.11.2017 00:00:00,"     67","AY","J","320"
"AY",1392,"1392","01",26.11.2017 11:45:00,26.11.2017 00:00:00,01.01.1900 11:45:00,26.11.2017 10:45:00,26.11.2017 00:00:00,01.01.1900 10:45:00,26.11.2017 15:10:00,26.11.2017 00:00:00,01.01.1900 15:10:00,26.11.2017 13:10:00,26.11.2017 00:00:00,01.01.1900 13:10:00,"DUS","HEL",22.11.2017 00:00:00,26.11.2017 00:00:00,"  3   7","AY","J","319"
"AY",1302,"1302","01",26.11.2017 11:45:00,26.11.2017 00:00:00,01.01.1900 11:45:00,26.11.2017 10:45:00,26.11.2017 00:00:00,01.01.1900 10:45:00,26.11.2017 15:05:00,26.11.2017 00:00:00,01.01.1900 15:05:00,26.11.2017 13:05:00,26.11.2017 00:00:00,01.01.1900 13:05:00,"AMS","HEL",29.10.2017 00:00:00,24.12.2017 00:00:00,"1234567","AY","J","32B"
"AY",1402,"1402","01",26.11.2017 12:00:00,26.11.2017 00:00:00,01.01.1900 12:00:00,26.11.2017 11:00:00,26.11.2017 00:00:00,01.01.1900 11:00:00,26.11.2017 15:35:00,26.11.2017 00:00:00,01.01.1900 15:35:00,26.11.2017 13:35:00,26.11.2017 00:00:00,01.01.1900 13:35:00,"MUC","HEL",18.11.2017 00:00:00,02.12.2017 00:00:00,"     67","AY","J","320"
"AY",809,"0809","01",26.11.2017 13:10:00,26.11.2017 00:00:00,01.01.1900 13:10:00,26.11.2017 11:10:00,26.11.2017 00:00:00,01.01.1900 11:10:00,26.11.2017 13:05:00,26.11.2017 00:00:00,01.01.1900 13:05:00,26.11.2017 12:05:00,26.11.2017 00:00:00,01.01.1900 12:05:00,"HEL","ARN",29.10.2017 00:00:00,03.12.2017 00:00:00,"      7","AY","J","321"
"AY",1574,"1574","01",26.11.2017 12:20:00,26.11.2017 00:00:00,01.01.1900 12:20:00,26.11.2017 11:20:00,26.11.2017 00:00:00,01.01.1900 11:20:00,26.11.2017 16:15:00,26.11.2017 00:00:00,01.01.1900 16:15:00,26.11.2017 14:15:00,26.11.2017 00:00:00,01.01.1900 14:15:00,"CDG","HEL",29.10.2017 00:00:00,24.12.2017 00:00:00,"1234567","AY","J","320"
"AY",637,"0637","03",26.11.2017 13:20:00,26.11.2017 00:00:00,01.01.1900 13:20:00,26.11.2017 11:20:00,26.11.2017 00:00:00,01.01.1900 11:20:00,26.11.2017 14:50:00,26.11.2017 00:00:00,01.01.1900 14:50:00,26.11.2017 12:50:00,26.11.2017 00:00:00,01.01.1900 12:50:00,"IVL","HEL",29.10.2017 00:00:00,24.12.2017 00:00:00,"12345 7","AY","J","321"
"AY",637,"0637","03",26.11.2017 13:20:00,26.11.2017 00:00:00,01.01.1900 13:20:00,26.11.2017 11:20:00,26.11.2017 00:00:00,01.01.1900 11:20:00,26.11.2017 14:45:00,26.11.2017 00:00:00,01.01.1900 14:45:00,26.11.2017 12:45:00,26.11.2017 00:00:00,01.01.1900 12:45:00,"KTT","HEL",26.11.2017 00:00:00,26.11.2017 00:00:00,"      7","AY","J","321"
"AY",1692,"1692","01",26.11.2017 11:30:00,26.11.2017 00:00:00,01.01.1900 11:30:00,26.11.2017 11:30:00,26.11.2017 00:00:00,01.01.1900 11:30:00,26.11.2017 19:50:00,26.11.2017 00:00:00,01.01.1900 19:50:00,26.11.2017 17:50:00,26.11.2017 00:00:00,01.01.1900 17:50:00,"TFS","HEL",29.10.2017 00:00:00,24.03.2018 00:00:00,"  34567","AY","J","32B"
"AY",486,"0486","01",26.11.2017 13:35:00,26.11.2017 00:00:00,01.01.1900 13:35:00,26.11.2017 11:35:00,26.11.2017 00:00:00,01.01.1900 11:35:00,26.11.2017 14:45:00,26.11.2017 00:00:00,01.01.1900 14:45:00,26.11.2017 12:45:00,26.11.2017 00:00:00,01.01.1900 12:45:00,"KAO","HEL",26.11.2017 00:00:00,26.11.2017 00:00:00,"      7","AY","J","320"
"AY",1722,"1722","01",26.11.2017 11:40:00,26.11.2017 00:00:00,01.01.1900 11:40:00,26.11.2017 11:40:00,26.11.2017 00:00:00,01.01.1900 11:40:00,26.11.2017 19:45:00,26.11.2017 00:00:00,01.01.1900 19:45:00,26.11.2017 17:45:00,26.11.2017 00:00:00,01.01.1900 17:45:00,"LPA","HEL",29.10.2017 00:00:00,18.03.2018 00:00:00,"      7","AY","J","32B"
"AY",1335,"1335","01",26.11.2017 14:00:00,26.11.2017 00:00:00,01.01.1900 14:00:00,26.11.2017 12:00:00,26.11.2017 00:00:00,01.01.1900 12:00:00,26.11.2017 15:10:00,26.11.2017 00:00:00,01.01.1900 15:10:00,26.11.2017 15:10:00,26.11.2017 00:00:00,01.01.1900 15:10:00,"HEL","LHR",24.11.2017 00:00:00,26.11.2017 00:00:00,"    567","AY","J","319"
"AY",1434,"1434","01",26.11.2017 13:05:00,26.11.2017 00:00:00,01.01.1900 13:05:00,26.11.2017 12:05:00,26.11.2017 00:00:00,01.01.1900 12:05:00,26.11.2017 16:00:00,26.11.2017 00:00:00,01.01.1900 16:00:00,26.11.2017 14:00:00,26.11.2017 00:00:00,01.01.1900 14:00:00,"TXL","HEL",26.11.2017 00:00:00,26.11.2017 00:00:00,"      7","AY","J","320"
"AY",25,"0025","01",26.11.2017 14:10:00,26.11.2017 00:00:00,01.01.1900 14:10:00,26.11.2017 12:10:00,26.11.2017 00:00:00,01.01.1900 12:10:00,26.11.2017 18:40:00,26.11.2017 00:00:00,01.01.1900 18:40:00,27.11.2017 00:40:00,27.11.2017 00:00:00,01.01.1900 00:40:00,"HEL","PVR",19.11.2017 00:00:00,18.03.2018 00:00:00,"      7","AY","J","359"
"AY",5,"0005","01",26.11.2017 14:10:00,26.11.2017 00:00:00,01.01.1900 14:10:00,26.11.2017 12:10:00,26.11.2017 00:00:00,01.01.1900 12:10:00,26.11.2017 15:55:00,26.11.2017 00:00:00,01.01.1900 15:55:00,26.11.2017 20:55:00,26.11.2017 00:00:00,01.01.1900 20:55:00,"HEL","JFK",05.11.2017 00:00:00,10.03.2018 00:00:00,"1234567","AY","J","333"
"AY",534,"0534","01",26.11.2017 14:10:00,26.11.2017 00:00:00,01.01.1900 14:10:00,26.11.2017 12:10:00,26.11.2017 00:00:00,01.01.1900 12:10:00,26.11.2017 15:30:00,26.11.2017 00:00:00,01.01.1900 15:30:00,26.11.2017 13:30:00,26.11.2017 00:00:00,01.01.1900 13:30:00,"RVN","HEL",29.10.2017 00:00:00,24.03.2018 00:00:00,"     67","AY","J","321"
"AY",954,"0954","01",26.11.2017 13:15:00,26.11.2017 00:00:00,01.01.1900 13:15:00,26.11.2017 12:15:00,26.11.2017 00:00:00,01.01.1900 12:15:00,26.11.2017 15:50:00,26.11.2017 00:00:00,01.01.1900 15:50:00,26.11.2017 13:50:00,26.11.2017 00:00:00,01.01.1900 13:50:00,"CPH","HEL",26.11.2017 00:00:00,03.12.2017 00:00:00,"1     7","AY","J","319"
"AY",439,"0439","01",26.11.2017 14:15:00,26.11.2017 00:00:00,01.01.1900 14:15:00,26.11.2017 12:15:00,26.11.2017 00:00:00,01.01.1900 12:15:00,26.11.2017 15:20:00,26.11.2017 00:00:00,01.01.1900 15:20:00,26.11.2017 13:20:00,26.11.2017 00:00:00,01.01.1900 13:20:00,"HEL","OUL",26.11.2017 00:00:00,03.12.2017 00:00:00,"      7","AY","J","321"
"AY",438,"0438","01",26.11.2017 14:15:00,26.11.2017 00:00:00,01.01.1900 14:15:00,26.11.2017 12:15:00,26.11.2017 00:00:00,01.01.1900 12:15:00,26.11.2017 15:15:00,26.11.2017 00:00:00,01.01.1900 15:15:00,26.11.2017 13:15:00,26.11.2017 00:00:00,01.01.1900 13:15:00,"OUL","HEL",19.11.2017 00:00:00,26.11.2017 00:00:00," 2   67","AY","J","320"
"AY",914,"0914","01",26.11.2017 13:15:00,26.11.2017 00:00:00,01.01.1900 13:15:00,26.11.2017 12:15:00,26.11.2017 00:00:00,01.01.1900 12:15:00,26.11.2017 15:40:00,26.11.2017 00:00:00,01.01.1900 15:40:00,26.11.2017 13:40:00,26.11.2017 00:00:00,01.01.1900 13:40:00,"OSL","HEL",29.10.2017 00:00:00,24.12.2017 00:00:00,"1234567","AY","J","319"
"AY",810,"0810","01",26.11.2017 13:45:00,26.11.2017 00:00:00,01.01.1900 13:45:00,26.11.2017 12:45:00,26.11.2017 00:00:00,01.01.1900 12:45:00,26.11.2017 15:45:00,26.11.2017 00:00:00,01.01.1900 15:45:00,26.11.2017 13:45:00,26.11.2017 00:00:00,01.01.1900 13:45:00,"ARN","HEL",29.10.2017 00:00:00,03.12.2017 00:00:00,"      7","AY","J","321"
"AY",1334,"1334","01",26.11.2017 13:35:00,26.11.2017 00:00:00,01.01.1900 13:35:00,26.11.2017 13:35:00,26.11.2017 00:00:00,01.01.1900 13:35:00,26.11.2017 18:30:00,26.11.2017 00:00:00,01.01.1900 18:30:00,26.11.2017 16:30:00,26.11.2017 00:00:00,01.01.1900 16:30:00,"LHR","HEL",29.10.2017 00:00:00,18.03.2018 00:00:00,"      7","AY","J","320"
"AY",955,"0955","01",26.11.2017 15:35:00,26.11.2017 00:00:00,01.01.1900 15:35:00,26.11.2017 13:35:00,26.11.2017 00:00:00,01.01.1900 13:35:00,26.11.2017 16:10:00,26.11.2017 00:00:00,01.01.1900 16:10:00,26.11.2017 15:10:00,26.11.2017 00:00:00,01.01.1900 15:10:00,"HEL","CPH",19.11.2017 00:00:00,26.11.2017 00:00:00,"1    67","AY","J","319"
"AY",487,"0487","01",26.11.2017 15:45:00,26.11.2017 00:00:00,01.01.1900 15:45:00,26.11.2017 13:45:00,26.11.2017 00:00:00,01.01.1900 13:45:00,26.11.2017 17:00:00,26.11.2017 00:00:00,01.01.1900 17:00:00,26.11.2017 15:00:00,26.11.2017 00:00:00,01.01.1900 15:00:00,"HEL","KAO",26.11.2017 00:00:00,26.11.2017 00:00:00,"      7","AY","J","319"
"AY",440,"0440","01",26.11.2017 15:50:00,26.11.2017 00:00:00,01.01.1900 15:50:00,26.11.2017 13:50:00,26.11.2017 00:00:00,01.01.1900 13:50:00,26.11.2017 16:50:00,26.11.2017 00:00:00,01.01.1900 16:50:00,26.11.2017 14:50:00,26.11.2017 00:00:00,01.01.1900 14:50:00,"OUL","HEL",26.11.2017 00:00:00,03.12.2017 00:00:00,"      7","AY","J","321"
"AY",1337,"1337","01",26.11.2017 16:00:00,26.11.2017 00:00:00,01.01.1900 16:00:00,26.11.2017 14:00:00,26.11.2017 00:00:00,01.01.1900 14:00:00,26.11.2017 17:10:00,26.11.2017 00:00:00,01.01.1900 17:10:00,26.11.2017 17:10:00,26.11.2017 00:00:00,01.01.1900 17:10:00,"HEL","LHR",29.10.2017 00:00:00,24.12.2017 00:00:00,"1234567","AY","J","32B"
"AY",1755,"1755","01",26.11.2017 16:05:00,26.11.2017 00:00:00,01.01.1900 16:05:00,26.11.2017 14:05:00,26.11.2017 00:00:00,01.01.1900 14:05:00,26.11.2017 18:05:00,26.11.2017 00:00:00,01.01.1900 18:05:00,26.11.2017 17:05:00,26.11.2017 00:00:00,01.01.1900 17:05:00,"HEL","MXP",29.10.2017 00:00:00,23.12.2017 00:00:00,"1234567","AY","J","320"
"AY",1577,"1577","01",26.11.2017 16:05:00,26.11.2017 00:00:00,01.01.1900 16:05:00,26.11.2017 14:05:00,26.11.2017 00:00:00,01.01.1900 14:05:00,26.11.2017 18:10:00,26.11.2017 00:00:00,01.01.1900 18:10:00,26.11.2017 17:10:00,26.11.2017 00:00:00,01.01.1900 17:10:00,"HEL","CDG",22.11.2017 00:00:00,26.11.2017 00:00:00,"  3   7","AY","J","319"
"AY",815,"0815","01",26.11.2017 16:20:00,26.11.2017 00:00:00,01.01.1900 16:20:00,26.11.2017 14:20:00,26.11.2017 00:00:00,01.01.1900 14:20:00,26.11.2017 16:20:00,26.11.2017 00:00:00,01.01.1900 16:20:00,26.11.2017 15:20:00,26.11.2017 00:00:00,01.01.1900 15:20:00,"HEL","ARN",12.11.2017 00:00:00,26.11.2017 00:00:00,"      7","AY","J","320"
"AY",1405,"1405","01",26.11.2017 16:20:00,26.11.2017 00:00:00,01.01.1900 16:20:00,26.11.2017 14:20:00,26.11.2017 00:00:00,01.01.1900 14:20:00,26.11.2017 17:50:00,26.11.2017 00:00:00,01.01.1900 17:50:00,26.11.2017 16:50:00,26.11.2017 00:00:00,01.01.1900 16:50:00,"HEL","MUC",24.11.2017 00:00:00,02.12.2017 00:00:00,"    567","AY","J","320"
"AY",535,"0535","01",26.11.2017 16:20:00,26.11.2017 00:00:00,01.01.1900 16:20:00,26.11.2017 14:20:00,26.11.2017 00:00:00,01.01.1900 14:20:00,26.11.2017 17:40:00,26.11.2017 00:00:00,01.01.1900 17:40:00,26.11.2017 15:40:00,26.11.2017 00:00:00,01.01.1900 15:40:00,"HEL","RVN",29.10.2017 00:00:00,24.12.2017 00:00:00,"1 34567","AY","J","321"
"AY",1576,"1576","01",26.11.2017 15:25:00,26.11.2017 00:00:00,01.01.1900 15:25:00,26.11.2017 14:25:00,26.11.2017 00:00:00,01.01.1900 14:25:00,26.11.2017 19:15:00,26.11.2017 00:00:00,01.01.1900 19:15:00,26.11.2017 17:15:00,26.11.2017 00:00:00,01.01.1900 17:15:00,"CDG","HEL",29.10.2017 00:00:00,24.12.2017 00:00:00,"1234567","AY","J","319"
"AY",1513,"1513","01",26.11.2017 16:30:00,26.11.2017 00:00:00,01.01.1900 16:30:00,26.11.2017 14:30:00,26.11.2017 00:00:00,01.01.1900 14:30:00,26.11.2017 18:20:00,26.11.2017 00:00:00,01.01.1900 18:20:00,26.11.2017 17:20:00,26.11.2017 00:00:00,01.01.1900 17:20:00,"HEL","ZRH",12.11.2017 00:00:00,23.12.2017 00:00:00,"     67","AY","J","320"
"AY",1395,"1395","01",26.11.2017 16:30:00,26.11.2017 00:00:00,01.01.1900 16:30:00,26.11.2017 14:30:00,26.11.2017 00:00:00,01.01.1900 14:30:00,26.11.2017 17:55:00,26.11.2017 00:00:00,01.01.1900 17:55:00,26.11.2017 16:55:00,26.11.2017 00:00:00,01.01.1900 16:55:00,"HEL","DUS",26.11.2017 00:00:00,29.11.2017 00:00:00,"  3   7","AY","J","319"
"AY",1769,"1769","01",26.11.2017 16:30:00,26.11.2017 00:00:00,01.01.1900 16:30:00,26.11.2017 14:30:00,26.11.2017 00:00:00,01.01.1900 14:30:00,26.11.2017 18:50:00,26.11.2017 00:00:00,01.01.1900 18:50:00,26.11.2017 17:50:00,26.11.2017 00:00:00,01.01.1900 17:50:00,"HEL","FCO",22.11.2017 00:00:00,27.11.2017 00:00:00,"1 34567","AY","J","32B"
"AY",639,"0639","01",26.11.2017 16:35:00,26.11.2017 00:00:00,01.01.1900 16:35:00,26.11.2017 14:35:00,26.11.2017 00:00:00,01.01.1900 14:35:00,26.11.2017 18:10:00,26.11.2017 00:00:00,01.01.1900 18:10:00,26.11.2017 16:10:00,26.11.2017 00:00:00,01.01.1900 16:10:00,"HEL","IVL",29.10.2017 00:00:00,18.03.2018 00:00:00,"      7","AY","J","321"
"AY",1305,"1305","01",26.11.2017 16:40:00,26.11.2017 00:00:00,01.01.1900 16:40:00,26.11.2017 14:40:00,26.11.2017 00:00:00,01.01.1900 14:40:00,26.11.2017 18:15:00,26.11.2017 00:00:00,01.01.1900 18:15:00,26.11.2017 17:15:00,26.11.2017 00:00:00,01.01.1900 17:15:00,"HEL","AMS",29.10.2017 00:00:00,23.12.2017 00:00:00,"1234567","AY","J","32B"
"AY",443,"0443","01",26.11.2017 16:50:00,26.11.2017 00:00:00,01.01.1900 16:50:00,26.11.2017 14:50:00,26.11.2017 00:00:00,01.01.1900 14:50:00,26.11.2017 17:55:00,26.11.2017 00:00:00,01.01.1900 17:55:00,26.11.2017 15:55:00,26.11.2017 00:00:00,01.01.1900 15:55:00,"HEL","OUL",26.11.2017 00:00:00,27.11.2017 00:00:00,"1     7","AY","J","320"
"AY",1415,"1415","01",26.11.2017 16:55:00,26.11.2017 00:00:00,01.01.1900 16:55:00,26.11.2017 14:55:00,26.11.2017 00:00:00,01.01.1900 14:55:00,26.11.2017 18:35:00,26.11.2017 00:00:00,01.01.1900 18:35:00,26.11.2017 17:35:00,26.11.2017 00:00:00,01.01.1900 17:35:00,"HEL","FRA",18.11.2017 00:00:00,28.11.2017 00:00:00," 23 567","AY","J","319"
"AY",1661,"1661","01",26.11.2017 17:00:00,26.11.2017 00:00:00,01.01.1900 17:00:00,26.11.2017 15:00:00,26.11.2017 00:00:00,01.01.1900 15:00:00,26.11.2017 20:25:00,26.11.2017 00:00:00,01.01.1900 20:25:00,26.11.2017 19:25:00,26.11.2017 00:00:00,01.01.1900 19:25:00,"HEL","MAD",29.10.2017 00:00:00,23.12.2017 00:00:00,"1234567","AY","J","32B"
"AY",141,"0141","01",26.11.2017 17:00:00,26.11.2017 00:00:00,01.01.1900 17:00:00,26.11.2017 15:00:00,26.11.2017 00:00:00,01.01.1900 15:00:00,27.11.2017 07:25:00,27.11.2017 00:00:00,01.01.1900 07:25:00,27.11.2017 00:25:00,27.11.2017 00:00:00,01.01.1900 00:25:00,"HEL","BKK",29.10.2017 00:00:00,17.12.2017 00:00:00,"      7","AY","J","359"
"AY",1475,"1475","01",26.11.2017 17:00:00,26.11.2017 00:00:00,01.01.1900 17:00:00,26.11.2017 15:00:00,26.11.2017 00:00:00,01.01.1900 15:00:00,26.11.2017 18:30:00,26.11.2017 00:00:00,01.01.1900 18:30:00,26.11.2017 17:30:00,26.11.2017 00:00:00,01.01.1900 17:30:00,"HEL","VIE",26.11.2017 00:00:00,26.11.2017 00:00:00,"      7","AY","J","320"
"AY",1435,"1435","01",26.11.2017 17:00:00,26.11.2017 00:00:00,01.01.1900 17:00:00,26.11.2017 15:00:00,26.11.2017 00:00:00,01.01.1900 15:00:00,26.11.2017 18:00:00,26.11.2017 00:00:00,01.01.1900 18:00:00,26.11.2017 17:00:00,26.11.2017 00:00:00,01.01.1900 17:00:00,"HEL","TXL",26.11.2017 00:00:00,26.11.2017 00:00:00,"      7","AY","J","320"
"AY",1255,"1255","01",26.11.2017 17:10:00,26.11.2017 00:00:00,01.01.1900 17:10:00,26.11.2017 15:10:00,26.11.2017 00:00:00,01.01.1900 15:10:00,26.11.2017 18:30:00,26.11.2017 00:00:00,01.01.1900 18:30:00,26.11.2017 17:30:00,26.11.2017 00:00:00,01.01.1900 17:30:00,"HEL","BUD",26.11.2017 00:00:00,26.11.2017 00:00:00,"      7","AY","J","321"
